t,x,y,match,team,player,won,tstd,tsync,tper,tier,zone
3420266,48,34,602248335,dire,baba%20in%20disguise,0,2675200,2676,0.000782395287384081,Pro,jungle radiant
3420266,28,28,602248335,dire,EG%2EArteezy%3C3Dara,0,2675200,2676,0.000782395287384081,Pro,base1 radiant
3420266,43,28,602248335,radiant,Empire%2EALWAYSWANNAFLY,1,2675200,2676,0.000782395287384081,Pro,jungle radiant
3420266,104,101,602248335,radiant,Empire%2EMag,1,2675200,2676,0.000782395287384081,Pro,base2 dire
3420266,46,31,602248335,radiant,Empire%2EResolut1on,1,2675200,2676,0.000782395287384081,Pro,jungle radiant
3420266,116,107,602248335,radiant,Empire%2ESilent%20%3C3%20Mila,1,2675200,2676,0.000782395287384081,Pro,base2 dire
3420266,20,24,602248335,radiant,Empire%2EVANSKOR%20%3C3%20MeowMeow,1,2675200,2676,0.000782395287384081,Pro,base1 radiant
3420266,118,110,602248335,dire,ghETTo%20SuPERstar,0,2675200,2676,0.000782395287384081,Pro,base2 dire
3420266,28,26,602248335,dire,god,0,2675200,2676,0.000782395287384081,Pro,base1 radiant
3420266,29,28,602248335,dire,standin%2Emason%20Excuse%20Me%3F,0,2675200,2676,0.000782395287384081,Pro,base1 radiant
3060366,96,85,602341542,radiant,C9%20Aui_2000,1,2273466,2274,0.000743048380487824,Pro,midlane dire
3060366,40,105,602341542,radiant,C9%20bOne7,1,2273466,2274,0.000743048380487824,Pro,toplane dire
3060366,95,87,602341542,radiant,C9%20EternaLEnVy,1,2273466,2274,0.000743048380487824,Pro,midlane dire
3060366,95,87,602341542,radiant,C9%20pieliedie,1,2273466,2274,0.000743048380487824,Pro,midlane dire
3060366,97,85,602341542,radiant,C9%20SingSing,1,2273466,2274,0.000743048380487824,Pro,midlane dire
3060366,79,66,602341542,dire,EG%2EArteezy%3C3Dara,0,2273466,2274,0.000743048380487824,Pro,midlane dire
3060366,87,72,602341542,dire,EG%2EPPD,0,2273466,2274,0.000743048380487824,Pro,midlane dire
3060366,84,70,602341542,dire,EG%2EUniverse,0,2273466,2274,0.000743048380487824,Pro,midlane dire
3060366,82,72,602341542,dire,EG%2Ezai,0,2273466,2274,0.000743048380487824,Pro,midlane dire
3060366,93,69,602341542,dire,standin%2Emason%20Excuse%20Me%3F,0,2273466,2274,0.000743048380487824,Pro,jungle dire
2880300,103,87,610263617,radiant,%5BA%5D%20EGM%20HyperX,1,2068234,2069,0.000714606431112493,Pro,base2 dire
2895300,88,76,610263617,radiant,%5BA%5D%20s4%20HyperX,1,2083234,2084,0.00071978724139122,Pro,midlane dire
2894500,81,80,610263617,radiant,%5BA%5DdmiralBulldog%20HyperX,1,2082434,2083,0.000719441854039305,Pro,midlane dire
2895233,62,58,610263617,radiant,%5BA%5Dkke%20HyperX,1,2083167,2084,0.00071978724139122,Pro,midlane dire
2895300,89,81,610263617,radiant,Lod%5BA%5D%20HyperX,1,2083234,2084,0.00071978724139122,Pro,midlane dire
2895300,97,86,610263617,dire,Na%60Vi%20kky,0,2083234,2084,0.00071978724139122,Pro,base2 dire
2894633,94,80,610263617,dire,Na%60Vi%2EDendi,0,2082567,2083,0.000719441854039305,Pro,midlane dire
2880300,103,89,610263617,dire,Na%60Vi%2EPuppey,0,2068234,2069,0.000714606431112493,Pro,base2 dire
2895300,89,80,610263617,dire,Na%60Vi%2EXBOCT666,0,2083234,2084,0.00071978724139122,Pro,midlane dire
2895300,96,87,610263617,dire,THX%20FOR%20MUTE%20VOLVO,0,2083234,2084,0.00071978724139122,Pro,base2 dire
1980033,34,14,610363820,radiant,AA,0,1340367,1341,0.000677261439582068,Pro,base1 radiant
1980033,34,9,610363820,dire,Empire%2EALWAYSWANNAFLY,1,1340367,1341,0.000677261439582068,Pro,base1 radiant
1980033,31,12,610363820,dire,Empire%2EMag,1,1340367,1341,0.000677261439582068,Pro,base1 radiant
1980033,35,9,610363820,dire,Empire%2EResolut1on,1,1340367,1341,0.000677261439582068,Pro,base1 radiant
1980033,33,10,610363820,dire,Empire%2ESilent%20%3C3%20Mila,1,1340367,1341,0.000677261439582068,Pro,base1 radiant
1980033,35,11,610363820,dire,Empire%2EVANSKOR%20%3C3%20MeowMeow,1,1340367,1341,0.000677261439582068,Pro,base1 radiant
1980033,49,12,610363820,radiant,Standin%20sTeeP,0,1340367,1341,0.000677261439582068,Pro,bottomlane radiant
1980033,45,8,610363820,radiant,Virtus%2Epro%20%3E%20IllidanSTR,0,1340367,1341,0.000677261439582068,Pro,void radiant
1980033,8,6,610363820,radiant,Virtus%2Epro%20%3E%20JotM,0,1340367,1341,0.000677261439582068,Pro,base1 radiant
1980033,10,7,610363820,radiant,Virtus%2Epro%20%3E%20NS,0,1340367,1341,0.000677261439582068,Pro,base1 radiant
3240066,115,108,610451558,dire,%5BHyperX%5D%20Liquid%60DeMoN,0,2450866,2451,0.000756466071987422,Pro,base2 dire
3240066,98,88,610451558,dire,%5BHyperX%5D%20Liquid%60TC,0,2450866,2451,0.000756466071987422,Pro,base2 dire
3240066,98,92,610451558,dire,1234,0,2450866,2451,0.000756466071987422,Pro,base2 dire
3240066,97,88,610451558,dire,2%2E,0,2450866,2451,0.000756466071987422,Pro,base2 dire
3240066,122,107,610451558,dire,after%20one%20or%20two%20heartbreaks,0,2450866,2451,0.000756466071987422,Pro,base2 dire
3240066,105,90,610451558,radiant,EG%2EArteezy,1,2450866,2451,0.000756466071987422,Pro,base2 dire
3240066,103,90,610451558,radiant,EG%2EPeco,1,2450866,2451,0.000756466071987422,Pro,base2 dire
3240066,99,91,610451558,radiant,EG%2Eppd,1,2450866,2451,0.000756466071987422,Pro,base2 dire
3240066,102,95,610451558,radiant,EG%2EUniverse,1,2450866,2451,0.000756466071987422,Pro,base2 dire
3240066,123,109,610451558,radiant,notidehunter%2Emason,1,2450866,2451,0.000756466071987422,Pro,base2 dire
2640133,20,7,611706372,dire,%40MiSeRyDOTA,1,1865600,1866,0.000706782574968761,Pro,void radiant
2640133,34,14,611706372,dire,%40MSSDota,1,1865600,1866,0.000706782574968761,Pro,base1 radiant
2640133,9,9,611706372,dire,%40PajkattDota,1,1865600,1866,0.000706782574968761,Pro,base1 radiant
2640133,36,15,611706372,radiant,%5BHyper%5D%20Liquid%60qojqva,0,1865600,1866,0.000706782574968761,Pro,base1 radiant
2640133,10,8,611706372,radiant,%5BHyperX%5D%20Liquid%60BuLba,0,1865600,1866,0.000706782574968761,Pro,base1 radiant
2640133,46,45,611706372,radiant,%5BHyperX%5D%20Liquid%60Pegasus,0,1865600,1866,0.000706782574968761,Pro,midlane radiant
2640133,16,14,611706372,radiant,%5BHyperX%5D%20Liquid%60TC,0,1865600,1866,0.000706782574968761,Pro,base1 radiant
2640133,6,8,611706372,radiant,%5BHyperX%5D%20Liquid%60wayto,0,1865600,1866,0.000706782574968761,Pro,base1 radiant
2640133,9,7,611706372,dire,FATA%2D,1,1865600,1866,0.000706782574968761,Pro,base1 radiant
2640133,119,110,611706372,dire,paS%2D%2D,1,1865600,1866,0.000706782574968761,Pro,base2 dire
3120266,97,91,611805511,dire,%5BHyper%5D%20Liquid%60qojqva,0,2266500,2267,0.000726540621857239,Pro,base2 dire
3120266,119,108,611805511,dire,%5BHyperX%5D%20Liquid%60BuLba,0,2266500,2267,0.000726540621857239,Pro,base2 dire
3120266,115,108,611805511,dire,%5BHyperX%5D%20Liquid%60Pegasus,0,2266500,2267,0.000726540621857239,Pro,base2 dire
3120266,103,85,611805511,dire,%5BHyperX%5D%20Liquid%60TC,0,2266500,2267,0.000726540621857239,Pro,base2 dire
3120266,110,106,611805511,dire,%5BHyperX%5D%20Liquid%60wayto,0,2266500,2267,0.000726540621857239,Pro,base2 dire
3120266,8,6,611805511,radiant,Empire%2EALWAYSWANNAFLY,1,2266500,2267,0.000726540621857239,Pro,base1 radiant
3120266,10,7,611805511,radiant,Empire%2EMag,1,2266500,2267,0.000726540621857239,Pro,base1 radiant
3120266,105,91,611805511,radiant,Empire%2EResolut1on,1,2266500,2267,0.000726540621857239,Pro,base2 dire
3120266,117,107,611805511,radiant,Empire%2ESilent%20%3C3%20Mila,1,2266500,2267,0.000726540621857239,Pro,base2 dire
3120266,36,33,611805511,radiant,Empire%2EVANSKOR%20%3C3%20MeowMeow,1,2266500,2267,0.000726540621857239,Pro,midlane radiant
4320300,14,21,613149649,dire,%5BHyperX%5D%20Liquid%60TC,1,3437534,3438,0.000795778070967294,Pro,base1 radiant
4320300,77,69,613149649,dire,1234,1,3437534,3438,0.000795778070967294,Pro,midlane dire
4320300,15,23,613149649,radiant,GAME%20IS%20ALREADY%20LOST,0,3437534,3438,0.000795778070967294,Pro,base1 radiant
4320300,23,22,613149649,dire,my%20heart%20will%20never%20change,1,3437534,3438,0.000795778070967294,Pro,base1 radiant
4320300,13,10,613149649,radiant,Na%60Vi%20kky,0,3437534,3438,0.000795778070967294,Pro,base1 radiant
4320300,26,17,613149649,radiant,Na%60Vi%2EDendi,0,3437534,3438,0.000795778070967294,Pro,base1 radiant
4320300,10,9,613149649,radiant,Na%60Vi%2EPuppey,0,3437534,3438,0.000795778070967294,Pro,base1 radiant
4320300,55,51,613149649,dire,quizup%20god,1,3437534,3438,0.000795778070967294,Pro,midlane radiant
4320300,26,16,613149649,dire,redbull%20%23givesyouMID,1,3437534,3438,0.000795778070967294,Pro,base1 radiant
4320300,97,87,613149649,radiant,trzx,0,3437534,3438,0.000795778070967294,Pro,base2 dire
4024900,112,56,613258812,radiant,%5BHyperX%5D%20Liquid%60BuLba,0,2973334,2974,0.000738900345350195,Pro,bottomlane dire
4020300,122,61,613258812,radiant,%5BHyperX%5D%20Liquid%60Pegasus,0,2968734,2969,0.000737658078461577,Pro,void dire
4023033,114,60,613258812,radiant,%5BHyperX%5D%20Liquid%60qojqva,0,2971467,2972,0.000738403438594748,Pro,bottomlane dire
4024900,114,56,613258812,radiant,%5BHyperX%5D%20Liquid%60TC,0,2973334,2974,0.000738900345350195,Pro,bottomlane dire
4024767,108,59,613258812,radiant,%5BHyperX%5D%20Liquid%60wayto,0,2973201,2974,0.000738900345350195,Pro,jungle dire
4024900,114,62,613258812,dire,Standin%20Shachlo,0,2973334,2974,0.000738900345350195,Pro,bottomlane dire
4024500,113,55,613258812,dire,Standin%20Windx%60,0,2972934,2973,0.000738651891972471,Pro,bottomlane dire
4024633,107,59,613258812,dire,Standin%20yoky%2D,0,2973067,2974,0.000738900345350195,Pro,jungle dire
4024100,110,62,613258812,dire,Virtus%2Epro%20%3E%20Illidan%20STR,0,2972534,2973,0.000738651891972471,Pro,bottomlane dire
4020300,115,63,613258812,dire,Virtus%2Epro%20%3E%20JotM,0,2968734,2969,0.000737658078461577,Pro,bottomlane dire
2220533,10,7,621041235,radiant,BOY,0,2023700,2024,0.000911492871306123,Normal,base1 radiant
2220533,8,10,621041235,radiant,JiveCarRotDancer,0,2023700,2024,0.000911492871306123,Normal,base1 radiant
2220533,110,104,621041235,dire,Kenny,1,2023700,2024,0.000911492871306123,Normal,base2 dire
2220533,31,10,621041235,radiant,Pykan_Wylkan,0,2023700,2024,0.000911492871306123,Normal,base1 radiant
2220533,8,6,621041235,radiant,Shugar,0,2023700,2024,0.000911492871306123,Normal,base1 radiant
2220533,26,26,621041235,dire,Surprise%20Motherfucker,1,2023700,2024,0.000911492871306123,Normal,base1 radiant
2220533,20,9,621041235,dire,SWARNOY,1,2023700,2024,0.000911492871306123,Normal,void radiant
2220533,9,8,621041235,radiant,trebaklikat,0,2023700,2024,0.000911492871306123,Normal,base1 radiant
2220533,79,74,621041235,dire,VashZeStampede,1,2023700,2024,0.000911492871306123,Normal,midlane dire
2220533,14,12,621041235,dire,xNaRuTo%5E%5E%20%231shotonly%20reacc,1,2023700,2024,0.000911492871306123,Normal,base1 radiant
2040100,8,9,621214317,dire,%5BAVA%5D%20F%C3%AD%CE%B7%CE%B5%CE%B1,1,1824100,1825,0.000894563991961178,Normal,base1 radiant
2040100,13,10,621214317,radiant,IsF%20%2D%20Xitarapf,0,1824100,1825,0.000894563991961178,Normal,base1 radiant
2040100,14,11,621214317,radiant,Pepapurple,0,1824100,1825,0.000894563991961178,Normal,base1 radiant
2040100,11,14,621214317,dire,Pykan_Wylkan,1,1824100,1825,0.000894563991961178,Normal,base1 radiant
2040100,9,6,621214317,radiant,Reign%20of%20Sweg,0,1824100,1825,0.000894563991961178,Normal,base1 radiant
2040100,13,10,621214317,dire,safer,1,1824100,1825,0.000894563991961178,Normal,base1 radiant
2040100,15,10,621214317,dire,santageddon,1,1824100,1825,0.000894563991961178,Normal,base1 radiant
2040100,8,6,621214317,radiant,smeghead,0,1824100,1825,0.000894563991961178,Normal,base1 radiant
2040100,11,35,621214317,dire,SOS%7CVzla%7CPototoXx,1,1824100,1825,0.000894563991961178,Normal,base1 radiant
2040100,10,8,621214317,radiant,Ukraine,0,1824100,1825,0.000894563991961178,Normal,base1 radiant
3011066,66,9,621620590,dire,%D0%93%D1%80%D0%B0%D1%84%20%D0%9E%D1%82%D0%BE%D0%94%D1%80%D0%B0%D0%BA%D1%83%D0%BB%D0%B0,1,2800100,2801,0.000930132164441788,Normal,bottomlane radiant
3010733,16,11,621620590,dire,Aramiz%2A,1,2799767,2800,0.000929800092980009,Normal,base1 radiant
3000066,29,19,621620590,radiant,Lionheart,0,2789100,2790,0.000926479378362224,Normal,base1 radiant
3011200,9,15,621620590,dire,Maidance,1,2800234,2801,0.000930132164441788,Normal,void radiant
3000066,43,11,621620590,dire,Maytezc,1,2789100,2790,0.000926479378362224,Normal,bottomlane radiant
3000066,29,20,621620590,radiant,N7,0,2789100,2790,0.000926479378362224,Normal,base1 radiant
3011400,16,10,621620590,radiant,Pykan_Wylkan,0,2800434,2801,0.000930132164441788,Normal,base1 radiant
3011400,15,11,621620590,radiant,SamuraiX,0,2800434,2801,0.000930132164441788,Normal,base1 radiant
3011133,16,9,621620590,dire,WeMadeFox%2EEddy,1,2800167,2801,0.000930132164441788,Normal,void radiant
3000066,29,16,621620590,radiant,whackojacko,0,2789100,2790,0.000926479378362224,Normal,base1 radiant
3360100,109,106,621624233,radiant,187%23noforeigners,1,2790134,2791,0.000830630040772596,High,base2 dire
3360100,109,106,621624233,radiant,AriaOfSoul,1,2790134,2791,0.000830630040772596,High,base2 dire
3360100,70,101,621624233,dire,CaTrachiN0s,0,2790134,2791,0.000830630040772596,High,toplane dire
3360100,102,109,621624233,radiant,Cherry%2EGodlike%20%3A3,1,2790134,2791,0.000830630040772596,High,base2 dire
3360100,110,108,621624233,dire,Hermaj,0,2790134,2791,0.000830630040772596,High,base2 dire
3360100,109,109,621624233,radiant,KOBE%21,1,2790134,2791,0.000830630040772596,High,void dire
3360100,75,104,621624233,dire,pizzapasta,0,2790134,2791,0.000830630040772596,High,toplane dire
3360100,117,110,621624233,dire,Suarez%20%7C%20YNWA,0,2790134,2791,0.000830630040772596,High,base2 dire
3360100,73,107,621624233,radiant,The%20Tourist,1,2790134,2791,0.000830630040772596,High,toplane dire
3360100,105,108,621624233,dire,Wilbo%20Baggins,0,2790134,2791,0.000830630040772596,High,base2 dire
2040033,110,103,621885923,dire,%27%3B%2E%2E%2E%3B%27,0,1787000,1787,0.000866788608835811,Normal,base2 dire
2040033,108,102,621885923,dire,%2D%3D%5ES%5Ba%5DM%5E%3D%2D,0,1787000,1787,0.000866788608835811,Normal,base2 dire
2061500,109,103,621885923,radiant,%D0%B4%D0%B5%D0%BD%D1%87%D0%B8%D0%BA,1,1808467,1809,0.000877459761266918,Normal,base2 dire
2060766,103,100,621885923,radiant,fergywergy%202001,1,1807733,1808,0.000876974708883686,Normal,base2 dire
2040033,111,103,621885923,dire,jok,0,1787000,1787,0.000866788608835811,Normal,base2 dire
2061633,95,84,621885923,radiant,koh9%20%2D_%2D%20Pastor%20Napas,1,1808600,1809,0.000877459761266918,Normal,midlane dire
2061633,112,104,621885923,radiant,Manchester,1,1808600,1809,0.000877459761266918,Normal,base2 dire
2061633,109,103,621885923,radiant,PsychoBat,1,1808600,1809,0.000877459761266918,Normal,base2 dire
2061633,108,103,621885923,dire,Pykan_Wylkan,0,1808600,1809,0.000877459761266918,Normal,base2 dire
2056233,117,109,621885923,dire,Sweet%E3%83%84,0,1803200,1804,0.000875034499350757,Normal,base2 dire
2040800,99,89,623172202,radiant,%29%40rth,1,1858800,1859,0.000910917287338299,High,base2 dire
2040800,95,83,623172202,dire,%C3%B6%20kabeza10%20%C3%B6,0,1858800,1859,0.000910917287338299,High,midlane dire
2040800,92,74,623172202,dire,871473817,0,1858800,1859,0.000910917287338299,High,jungle dire
2040800,90,72,623172202,dire,Craz1220,0,1858800,1859,0.000910917287338299,High,jungle dire
2040800,100,86,623172202,dire,Doge,0,1858800,1859,0.000910917287338299,High,base2 dire
2040800,103,93,623172202,radiant,Georgiangorec,1,1858800,1859,0.000910917287338299,High,base2 dire
2040800,121,110,623172202,dire,Hamish,0,1858800,1859,0.000910917287338299,High,base2 dire
2040800,103,89,623172202,radiant,manic_mailman,1,1858800,1859,0.000910917287338299,High,base2 dire
2040800,102,91,623172202,radiant,MELO,1,1858800,1859,0.000910917287338299,High,base2 dire
2040800,101,90,623172202,radiant,Reaxe,1,1858800,1859,0.000910917287338299,High,base2 dire
3060033,20,12,623199714,radiant,%40impulse,0,2829500,2830,0.000924826627686695,High,base1 radiant
3060033,22,14,623199714,dire,%5BNK%5DDotatime,1,2829500,2830,0.000924826627686695,High,base1 radiant
3060033,41,18,623199714,radiant,44%2E,0,2829500,2830,0.000924826627686695,High,jungle radiant
3060033,22,13,623199714,dire,c%28%27%2D%27c%29,1,2829500,2830,0.000924826627686695,High,base1 radiant
3060033,12,6,623199714,radiant,commandoviper,0,2829500,2830,0.000924826627686695,High,base1 radiant
3060033,43,17,623199714,dire,Hello%2C%20This%20Is%20Doge,1,2829500,2830,0.000924826627686695,High,jungle radiant
3060033,9,6,623199714,radiant,J%2EGatsby,0,2829500,2830,0.000924826627686695,High,base1 radiant
3060033,21,23,623199714,radiant,Lichi,0,2829500,2830,0.000924826627686695,High,base1 radiant
3060033,23,17,623199714,dire,MahlerFive,1,2829500,2830,0.000924826627686695,High,base1 radiant
3060033,33,31,623199714,dire,manic_mailman,1,2829500,2830,0.000924826627686695,High,midlane radiant
2400133,104,59,623246765,dire,%2DSaw%2D,0,2186733,2187,0.0009111995043608,High,jungle dire
2400133,111,104,623246765,radiant,%2EInz%7E%20%E7%99%AB%E7%8B%82%20%E7%88%B1%E4%BD%A0,1,2186733,2187,0.0009111995043608,High,base2 dire
2400133,122,106,623246765,dire,%5BA%5DJuve,0,2186733,2187,0.0009111995043608,High,base2 dire
2400133,114,106,623246765,dire,AoE%20%7C%20HeX%2E,0,2186733,2187,0.0009111995043608,High,base2 dire
2400133,110,107,623246765,radiant,CrazYHippo,1,2186733,2187,0.0009111995043608,High,base2 dire
2400133,110,108,623246765,radiant,Hello%2C%20This%20Is%20Doge,1,2186733,2187,0.0009111995043608,High,base2 dire
2400133,119,110,623246765,dire,Keepin%20It%20Derp,0,2186733,2187,0.0009111995043608,High,base2 dire
2400133,112,98,623246765,radiant,manic_mailman,1,2186733,2187,0.0009111995043608,High,base2 dire
2400133,80,62,623246765,radiant,Rzo,1,2186733,2187,0.0009111995043608,High,jungle dire
2400133,106,103,623246765,dire,unname_lxy,0,2186733,2187,0.0009111995043608,High,base2 dire
3109333,93,77,623384981,radiant,Crab%20Stick%21%3F,1,2934933,2935,0.000941550109072244,Normal,jungle dire
3110000,107,104,623384981,dire,Faramir,0,2935600,2936,0.000941870909790838,Normal,base2 dire
3060000,116,107,623384981,dire,Freshmaster%20S04%3C3,0,2885600,2886,0.000925830873861157,Normal,base2 dire
3110000,116,96,623384981,radiant,GxG,1,2935600,2936,0.000941870909790838,Normal,base2 dire
3117200,8,6,623384981,radiant,HaDs,1,2942800,2943,0.000944116514820993,Normal,base1 radiant
3110200,114,103,623384981,radiant,JIapC%5E%5E,1,2935800,2936,0.000941870909790838,Normal,base2 dire
3110066,98,92,623384981,radiant,P%2DP%2DP%2DP%2DPOWER,1,2935666,2936,0.000941870909790838,Normal,base2 dire
3105600,118,109,623384981,dire,Pykan_Wylkan,0,2931200,2932,0.000940587706916464,Normal,base2 dire
3110066,108,93,623384981,dire,the%20best%20motherfucker,0,2935666,2936,0.000941870909790838,Normal,base2 dire
3109500,114,86,623384981,dire,xRot,0,2935100,2936,0.000941870909790838,Normal,base2 dire
2640866,38,38,623642286,radiant,%5Binquisition%5D%20Li%D0%B0rwizz,0,2392566,2393,0.000906142151854733,Normal,midlane radiant
2640866,35,34,623642286,dire,%D0%91%D1%80%D0%B5%D0%B9%D0%B2%D0%B8%D0%BA%20%D0%9B%D0%B0%D0%BC%D0%B0%D1%80,1,2392566,2393,0.000906142151854733,Normal,midlane radiant
2640866,112,100,623642286,dire,CANCER,1,2392566,2393,0.000906142151854733,Normal,base2 dire
2640866,21,12,623642286,dire,Displing,1,2392566,2393,0.000906142151854733,Normal,base1 radiant
2640866,22,14,623642286,radiant,iFace,0,2392566,2393,0.000906142151854733,Normal,base1 radiant
2640866,20,16,623642286,radiant,KOKOWKA%3F%3F%3F,0,2392566,2393,0.000906142151854733,Normal,base1 radiant
2640866,7,8,623642286,radiant,Norvan,0,2392566,2393,0.000906142151854733,Normal,base1 radiant
2640866,13,11,623642286,dire,Opa%20Na,1,2392566,2393,0.000906142151854733,Normal,base1 radiant
2640866,91,61,623642286,dire,TimeTODIEnoobs,1,2392566,2393,0.000906142151854733,Normal,jungle dire
2640866,10,6,623642286,radiant,vuDDi%E2%84%A2,0,2392566,2393,0.000906142151854733,Normal,base1 radiant
2640166,15,37,624579175,radiant,Dangly%20Deever,0,2510466,2511,0.000951076561095022,High,base1 radiant
2640166,84,41,624579175,dire,Jakethetrousersnake,1,2510466,2511,0.000951076561095022,High,river
2640166,5,8,624579175,radiant,manic_mailman,0,2510466,2511,0.000951076561095022,High,void radiant
2640166,8,7,624579175,dire,Marlow%23Believe,1,2510466,2511,0.000951076561095022,High,base1 radiant
2640166,8,6,624579175,radiant,Roronoa%20Zoro%3C3,0,2510466,2511,0.000951076561095022,High,base1 radiant
2640166,16,20,624579175,radiant,same%E2%99%A5m1stake%20%2E,0,2510466,2511,0.000951076561095022,High,base1 radiant
2640166,10,5,624579175,dire,standin%2EAnonymouS,1,2510466,2511,0.000951076561095022,High,base1 radiant
2640166,18,23,624579175,dire,SwordMaNNNNNN,1,2510466,2511,0.000951076561095022,High,base1 radiant
2640166,75,29,624579175,radiant,Tears%20of%20Magenta%2E%20NO%20HOPE,0,2510466,2511,0.000951076561095022,High,jungle radiant
2640166,8,8,624579175,dire,XxPvChYxX,1,2510466,2511,0.000951076561095022,High,base1 radiant
2886866,115,85,624608163,dire,%28%E2%95%AF%C2%B0%E2%96%A1%C2%B0%EF%BC%89%E2%95%AF%EF%B8%B5%20%E2%94%BB%E2%94%81%E2%94%BB,0,2765333,2766,0.000958066078156855,High,base2 dire
2887066,106,83,624608163,radiant,%C6%92%2Fy,1,2765533,2766,0.000958066078156855,High,base2 dire
2885400,114,76,624608163,radiant,%E3%81%82%E3%82%8A%E3%81%AE%E3%81%BE%E3%81%BE%E3%81%A7,1,2763867,2764,0.00095737333334257,High,bottomlane dire
